obips_rss,obips_vsz,obis_rss,obis_vsz,obijh_rss,obijh_vsz,biresults_rss,biresults_vsz,machineMemory
1602.43359375,6238.8203125,368.82421875,5043.80078125,656.94921875,6062.42578125,4510.64453125,19710.4765625,12827.55859375
1602.6875,6238.8203125,368.828125,5043.80078125,651.5390625,6062.42578125,4513.59765625,19710.4765625,12874.3359375
1602.8046875,6238.8203125,368.83984375,5129.63671875,646.78125,6062.42578125,4550.0625,19710.4765625,12872.13671875
1602.8046875,6238.8203125,368.83984375,5043.80078125,638.765625,6062.42578125,4550.8359375,19710.4765625,12897.015625
1602.80859375,6238.8203125,368.84375,5043.80078125,637.265625,6062.42578125,4593.2734375,19710.4765625,12891.30078125
1602.80859375,6238.8203125,368.828125,5043.80078125,627.50390625,6062.42578125,4596.359375,19710.4765625,12915.66796875
1602.80859375,6238.8203125,368.828125,5043.80078125,620.98828125,6062.42578125,4630.5703125,19710.4765625,12947.703125
1602.80859375,6238.8203125,368.83203125,5043.80078125,615.73828125,6062.42578125,4631.91015625,19710.4765625,12934.2890625
1602.80859375,6238.8203125,368.83203125,5043.80078125,612.4765625,6062.42578125,4640.48046875,19710.4765625,12958.8203125
1602.8125,6238.8203125,368.83203125,5043.80078125,602.94921875,6062.42578125,4617.90625,19710.4765625,12994.4296875
1602.8125,6238.8203125,368.83203125,5043.80078125,598.77734375,6062.42578125,4624.33203125,19710.4765625,12985.83203125
1602.81640625,6238.8203125,368.8359375,5043.80078125,604.78515625,6062.42578125,4601.84765625,19710.4765625,13005.67578125
1602.81640625,6238.8203125,368.8359375,5043.80078125,601.6953125,6062.42578125,4606.1796875,19710.4765625,13001.9296875
1602.81640625,6238.8203125,368.83203125,5086.7109375,591.93359375,6062.42578125,4580.88671875,19710.4765625,13083.6171875
1602.828125,6238.8203125,368.82421875,5043.79296875,576.90625,6062.42578125,4593.5546875,19710.4765625,13150.0625
1602.828125,6238.8203125,368.828125,5043.79296875,566.140625,6062.42578125,4568.24609375,19710.4765625,13211.82421875
1602.828125,6238.8203125,368.81640625,5043.79296875,555.12109375,6062.42578125,4568.24609375,19710.4765625,13213.74609375
1602.828125,6238.8203125,368.828125,5043.79296875,541.35546875,6062.42578125,4548.51171875,19710.4765625,13243.50390625
1602.828125,6238.8203125,368.828125,5043.79296875,528.328125,6062.42578125,4527.6328125,19710.4765625,13239.5
1602.828125,6238.8203125,368.83203125,5043.79296875,524.0625,6062.42578125,4534.703125,19710.4765625,13276.58203125
1602.828125,6238.8203125,368.8359375,5043.79296875,521.39453125,6062.42578125,4515.80078125,19710.4765625,13275.37890625
1602.828125,6238.8203125,368.828125,5043.79296875,545.89453125,6062.42578125,4515.30078125,19710.4765625,13269.1484375
1602.828125,6238.8203125,368.83203125,5043.79296875,543.11328125,6062.42578125,4496.7890625,19710.4765625,13297.59765625
1602.83203125,6238.8203125,368.83984375,5043.79296875,609.5234375,6062.42578125,4507.46875,19710.4765625,13292.91015625
1602.8359375,6238.8203125,368.828125,5043.79296875,698.5703125,6062.42578125,4484.1484375,19710.4765625,13300.12109375
1602.8359375,6238.8203125,368.83984375,5043.79296875,702.52734375,6062.42578125,4484.39453125,19710.4765625,13270.0078125
1602.83984375,6238.8203125,368.83203125,5043.79296875,702.734375,6062.42578125,4500.4765625,19710.4765625,13266.3359375
1602.83984375,6238.8203125,368.828125,5043.79296875,704.2890625,6062.42578125,4466.9375,19710.4765625,13252.96875
1603.08203125,6238.8203125,368.859375,5043.79296875,704.62890625,6062.42578125,4491.5078125,19710.4765625,13271.64453125
1603.0859375,6238.8203125,368.8984375,5043.79296875,703.18359375,6062.42578125,4527.3984375,19710.4765625,13226.203125
1603.0859375,6238.8203125,368.88671875,5043.79296875,703.46875,6062.42578125,4527.89453125,19710.4765625,13226.34375
1603.0859375,6238.8203125,368.87890625,5043.79296875,706.4296875,6062.42578125,4529.7109375,19710.4765625,13193.8671875
1603.09375,6238.8203125,368.9140625,5043.82421875,706.11328125,6062.42578125,4530.78515625,19710.4765625,13179.23046875
1603.09375,6238.8203125,368.91015625,5043.82421875,698.78125,6062.42578125,4511.875,19710.4765625,13144.05859375
1603.09375,6238.8203125,368.91796875,5043.82421875,691.51171875,6062.42578125,4502.14453125,19710.4765625,13134.26171875
1603.09375,6238.8203125,368.921875,5043.82421875,680.9921875,6062.42578125,4493.16015625,19710.4765625,13102.4453125
1603.09375,6238.8203125,368.90625,5043.82421875,669.46875,6062.42578125,4482.90625,19710.4765625,13106.8046875
1603.09765625,6238.8203125,368.90625,5043.82421875,661.453125,6062.42578125,4474.67578125,19710.4765625,13091.44921875
1603.1015625,6238.8203125,368.90625,5043.82421875,643.91796875,6062.42578125,4464.42578125,19710.4765625,13111.62890625
1603.1015625,6238.8203125,368.91796875,5043.82421875,626.88671875,6062.42578125,4456.9921875,19710.4765625,13099.21875
1603.1015625,6238.8203125,368.92578125,5086.7421875,611.35546875,6062.42578125,4450.2890625,19710.4765625,13149.37890625
1603.1015625,6238.8203125,368.921875,5086.7421875,591.31640625,6062.42578125,4446.80859375,19710.4765625,13228.01953125
1603.1015625,6238.8203125,368.9296875,5043.82421875,580.796875,6062.42578125,4439.05078125,19710.4765625,13231.3203125
1603.1015625,6238.8203125,368.93359375,5043.82421875,565.265625,6062.42578125,4433.33984375,19710.4765625,13253.27734375
1603.1015625,6238.8203125,368.93359375,5043.82421875,551.94921875,6062.42578125,4425.58984375,19710.4765625,13219.26171875
1603.13671875,6238.8203125,368.93359375,5043.82421875,543.19140625,6062.42578125,4415.3359375,19710.4765625,13242.6953125
1603.13671875,6238.8203125,368.9296875,5043.82421875,535.67578125,6062.42578125,4418.11328125,19710.4765625,13241.62890625
1603.140625,6238.8203125,368.94140625,5043.82421875,534.4609375,6062.42578125,4438.3984375,19710.4765625,13279.85546875
1603.140625,6238.8203125,368.94140625,5043.82421875,584.078125,6062.42578125,4467.9296875,19710.4765625,13283.44140625
1603.140625,6238.8203125,368.9453125,5043.82421875,605.2109375,6062.42578125,4469.7265625,19710.4765625,13288.19921875
1603.140625,6238.8203125,368.9375,5043.82421875,601.44921875,6062.42578125,4504.65625,19710.4765625,13278.1015625
1603.140625,6238.8203125,368.9375,5043.82421875,592.93359375,6062.42578125,4538.62109375,19710.4765625,13260.5390625
1603.140625,6238.8203125,368.94140625,5043.82421875,584.91796875,6062.42578125,4539.5234375,19710.4765625,13241.421875
1603.140625,6238.8203125,368.9296875,5043.82421875,571.48828125,6062.42578125,4578.76171875,19710.4765625,13223.953125
1603.140625,6238.8203125,368.93359375,5043.82421875,560.46875,6062.42578125,4579.53515625,19710.4765625,13205.0390625
1603.140625,6238.8203125,368.94921875,5043.82421875,549.94921875,6062.42578125,4612.66796875,19710.4765625,13186.53515625
1603.140625,6238.8203125,368.953125,5043.82421875,540.4296875,6062.42578125,4614.19921875,19710.4765625,13157.76171875
1603.14453125,6238.8203125,368.953125,5043.82421875,595.265625,6062.42578125,4654.09375,19710.4765625,13134.88671875
1603.14453125,6238.8203125,368.94921875,5043.82421875,656.24609375,6062.42578125,4653.02734375,19710.4765625,13110.03515625
1603.14453125,6238.8203125,368.953125,5044.10546875,652.98046875,6062.42578125,4648.98046875,19710.4765625,13087.546875
1603.1484375,6238.8203125,369.015625,5044.10546875,644.46484375,6062.42578125,4642.96875,19710.4765625,13071.8515625
1603.1484375,6238.8203125,369.0390625,5044.13671875,640.45703125,6062.42578125,4628.21484375,19710.4765625,13051.96484375
1603.1484375,6238.8203125,369.10546875,5044.41796875,632.44140625,6062.42578125,4637.83203125,19710.4765625,13028.3828125
1603.1484375,6238.8203125,369.14453125,5044.41796875,628.0859375,6062.42578125,4615.8515625,19710.4765625,13011.4296875
1603.1484375,6238.8203125,369.14453125,5044.41796875,614.55859375,6062.42578125,4611.33984375,19710.4765625,13002.375
1603.1484375,6238.8203125,369.13671875,5044.41796875,604.0390625,6062.42578125,4592.703125,19710.4765625,13019.15625
1603.15234375,6238.8203125,369.14453125,5044.41796875,593.015625,6062.42578125,4591.39453125,19710.4765625,13048.0234375
1603.15625,6238.8203125,369.15625,5044.43359375,580.4921875,6062.42578125,4576.4140625,19710.4765625,13125.65625
1603.25,6238.9140625,369.1953125,5044.46484375,567.96875,6062.42578125,4559.140625,19710.4765625,13120.8203125
1603.25390625,6238.9140625,369.28515625,5044.52734375,617.9765625,6062.42578125,4560.69921875,19710.4765625,13150.94140625
1603.25390625,6238.9140625,369.37890625,5044.62109375,655.41015625,6062.42578125,4551.734375,19710.4765625,13180.65234375
1603.2578125,6238.9140625,369.375,5044.62109375,654.80859375,6062.42578125,4554.83203125,19710.4765625,13173.046875
1603.2578125,6238.9140625,369.3671875,5087.5390625,656.3984375,6062.42578125,4548.8125,19710.4765625,13197.87890625
1603.2578125,6238.9140625,369.39453125,5044.65234375,656.71484375,6062.42578125,4540.0625,19710.4765625,13188.54296875
1603.2578125,6238.9140625,369.41796875,5044.65234375,654.83203125,6062.42578125,4544.20703125,19710.4765625,13211.9921875
1603.26171875,6238.9140625,369.421875,5044.65234375,653.859375,6062.42578125,4566.23046875,19710.4765625,13207.2421875
1603.26171875,6238.9140625,369.4296875,5044.65234375,649.734375,6062.42578125,4565.7265625,19710.4765625,13278.421875
1603.265625,6238.9140625,369.4296875,5044.65234375,639.95703125,6062.42578125,4572.24609375,19710.4765625,13352.921875
1603.265625,6238.9140625,369.421875,5044.65234375,631.4375,6062.42578125,4601.08984375,19710.4765625,13356.8359375
1603.265625,6238.9140625,369.42578125,5044.65234375,622.4296875,6062.42578125,4604.15234375,19710.4765625,13346.6796875
1603.265625,6238.9140625,369.40234375,5087.5703125,611.9921875,6062.42578125,4636.484375,19710.4765625,13337.41796875
1603.265625,6238.9140625,369.41015625,5044.65234375,620.64453125,6062.42578125,4637.265625,19710.4765625,13314.453125
1603.265625,6238.9140625,369.43359375,5044.65234375,619.1953125,6062.42578125,4673.08203125,19710.4765625,13318.15625
1603.265625,6238.9140625,369.46484375,5044.68359375,621.9375,6062.42578125,4707.75,19710.4765625,13293.2734375
1603.265625,6238.9140625,369.4921875,5087.6328125,619.4921875,6062.42578125,4708.5234375,19710.4765625,13259.38671875
1603.265625,6238.9140625,369.4921875,5044.71484375,619.94140625,6062.42578125,4743.328125,19710.4765625,13243.03125
1603.265625,6238.9140625,369.4921875,5044.71484375,609.55859375,6062.42578125,4746.26171875,19710.4765625,13220.5
1603.296875,6238.9140625,369.75390625,5044.73046875,600.54296875,6062.42578125,4781.5078125,19710.4765625,13207.6484375
1603.296875,6238.9140625,369.75,5044.73046875,589.01953125,6062.42578125,4782.79296875,19710.4765625,13180.265625
1603.296875,6238.94921875,369.78515625,5044.73046875,579.5,6062.42578125,4823.59765625,19710.4765625,13231.62109375
1603.296875,6238.94921875,369.78515625,5044.73046875,629.2109375,6062.42578125,4816.4140625,19710.4765625,13262.19921875
1603.3203125,6238.94921875,369.77734375,5044.73046875,633.015625,6062.42578125,4830.1484375,19710.4765625,13264.17578125
1603.3203125,6238.94921875,369.78125,5044.73046875,634.36328125,6062.42578125,4826.671875,19710.4765625,13261.6015625
1603.32421875,6238.94921875,369.76953125,5044.73046875,635.92578125,6062.42578125,4813.64453125,19710.4765625,13250.828125
1603.32421875,6238.94921875,369.77734375,5087.6484375,631.55859375,6062.42578125,4801.6484375,19710.4765625,13249.1953125
1603.32421875,6238.99609375,369.77734375,5044.73046875,624.2265625,6062.42578125,4789.37890625,19710.4765625,13254.21484375
1603.32421875,6238.99609375,369.7734375,5044.73046875,611.703125,6062.42578125,4776.36328125,19710.4765625,13267.7265625
1603.32421875,6238.99609375,369.796875,5044.73046875,600.68359375,6062.42578125,4770.9296875,19710.4765625,13271.0234375
1603.37109375,6238.99609375,369.796875,5044.73046875,592.71484375,6062.42578125,4753.66796875,19710.4765625,13265.1015625
1603.37109375,6238.99609375,369.80078125,5087.6484375,577.18359375,6062.42578125,4756.4765625,19710.4765625,13284.421875
1603.375,6238.99609375,369.78515625,5044.73046875,572.00390625,6062.42578125,4738.578125,19710.4765625,13274.17578125
1603.375,6238.99609375,369.79296875,5044.76171875,631.05078125,6062.42578125,4743.98046875,19710.4765625,13310.31640625
1603.375,6238.99609375,369.87890625,5044.85546875,662.10546875,6062.42578125,4724.14453125,19710.4765625,13313.58203125
1603.375,6238.99609375,370.04296875,5045.04296875,658.203125,6062.42578125,4725.95703125,19710.4765625,13348.734375
1603.375,6238.99609375,370.41796875,5045.41796875,652.65625,6062.42578125,4718.953125,19710.4765625,13386.9609375
1603.375,6238.99609375,370.51953125,5045.44921875,645.140625,6062.42578125,4704.2734375,19710.4765625,13390.9296875
1603.375,6238.99609375,370.671875,5045.57421875,632.1171875,6062.42578125,4694.75390625,19710.4765625,13416.50390625
1603.375,6238.99609375,370.73046875,5045.65234375,623.34765625,6062.42578125,4695.89453125,19710.4765625,13413.296875
1603.375,6238.99609375,371.21875,5046.13671875,614.33203125,6062.42578125,4714.73828125,19710.4765625,13440.6484375
1603.375,6238.99609375,371.65234375,5046.58984375,603.80859375,6062.42578125,4717.5234375,19710.4765625,13431.16796875
1603.375,6238.99609375,371.66796875,5046.58984375,592.7890625,6062.42578125,4749.73046875,19710.4765625,13456.17578125
1603.3828125,6238.99609375,371.76953125,5046.87109375,581.765625,6062.42578125,4784.19921875,19710.4765625,13471.10546875
1603.3828125,6238.99609375,371.8671875,5046.87109375,568.7421875,6062.42578125,4785.96484375,19710.4765625,13515.23046875
1603.3828125,6238.99609375,371.87890625,5046.87109375,558.22265625,6062.42578125,4830.80078125,19710.4765625,13520.48828125
1603.3828125,6238.99609375,371.8828125,5046.87109375,570.6484375,6062.42578125,4834.1640625,19710.4765625,13514.53515625
1603.3828125,6238.99609375,371.875,5046.87109375,562.7421875,6062.42578125,4864.1171875,19710.4765625,13513.23828125
1603.3828125,6238.99609375,371.859375,5046.87109375,554.7265625,6062.42578125,4864.90234375,19710.4765625,13521.2421875
1603.3828125,6238.99609375,371.8828125,5089.7890625,548.71484375,6062.42578125,4903.9453125,19710.4765625,13503.0546875
1603.3828125,6238.99609375,371.890625,5046.87109375,542.9609375,6062.42578125,4899.7890625,19710.4765625,13476.6796875
1603.390625,6238.99609375,371.890625,5046.87109375,536.94921875,6062.42578125,4900.9296875,19710.4765625,13476.41796875
1603.390625,6238.99609375,371.8984375,5046.87109375,615.8203125,6062.42578125,4875.6484375,19710.4765625,13449.7109375
1603.390625,6238.99609375,371.8984375,5046.87109375,649.75390625,6062.42578125,4887.98046875,19710.4765625,13439.8984375
1603.390625,6238.99609375,371.90625,5046.87109375,684.12109375,6062.42578125,4863.5390625,19710.4765625,13417.69921875
1603.390625,6238.99609375,371.8984375,5046.87109375,680.38671875,6062.42578125,4863.5390625,19710.4765625,13482.4453125
1603.390625,6238.99609375,371.8984375,5046.87109375,673.87109375,6062.42578125,4840.83203125,19710.4765625,13497.953125
1603.3984375,6238.99609375,371.91796875,5046.87109375,666.859375,6062.42578125,4850.88671875,19710.4765625,13494.34765625
1603.3984375,6238.99609375,371.91796875,5046.87109375,662.3515625,6062.42578125,4827.73046875,19710.4765625,13470.875
1603.3984375,6238.99609375,371.91015625,5046.87109375,654.3359375,6062.42578125,4832.08203125,19710.4765625,13460.42578125
1603.3984375,6238.99609375,371.92578125,5046.87109375,648.32421875,6062.42578125,4815.00390625,19710.4765625,13442.76953125
1603.3984375,6238.99609375,371.91796875,5046.87109375,636.80078125,6062.42578125,4817.80859375,19710.4765625,13433.8203125
1603.3984375,6238.99609375,371.91796875,5046.87109375,628.78515625,6062.42578125,4809.7890625,19710.4765625,13443.87109375
1603.3984375,6238.99609375,371.92578125,5046.87109375,616.26171875,6062.42578125,4796.25390625,19710.4765625,13436.5546875
1603.3984375,6238.99609375,371.92578125,5046.87109375,607.7421875,6062.42578125,4797.296875,19710.4765625,13456.8671875
1603.3984375,6238.99609375,371.92578125,5046.87109375,595.71875,6062.42578125,4776.81640625,19710.4765625,13444.9140625
1603.40234375,6238.99609375,371.921875,5046.87109375,581.19140625,6062.42578125,4765.921875,19710.4765625,13467.11328125
1603.40234375,6238.99609375,371.9140625,5046.87109375,569.66796875,6062.42578125,4774.484375,19710.4765625,13454.5625
1603.40625,6238.99609375,371.93359375,5046.87109375,566.19921875,6062.42578125,4758.53515625,19710.4765625,13487.34375
1603.40625,6238.99609375,371.93359375,5046.87109375,559.34375,6062.42578125,4758.75,19710.4765625,13503.42578125
1603.40625,6238.99609375,371.9296875,5046.87109375,590.23046875,6062.42578125,4741.5,19710.4765625,13523.6640625
1603.40625,6238.99609375,371.9296875,5046.87109375,651.70703125,6062.42578125,4746.85546875,19710.4765625,13514.14453125
1603.41015625,6238.99609375,371.97265625,5046.91796875,685.08203125,6062.42578125,4738.4140625,19710.4765625,13544.19921875
1603.43359375,6243.01171875,371.97265625,5046.91796875,682.7265625,6062.42578125,4741.75,19710.4765625,13533.453125
1603.43359375,6243.01171875,371.98046875,5046.91796875,677.27734375,6062.42578125,4774.953125,19710.4765625,13526.4765625
1603.43359375,6243.01171875,371.97265625,5046.91796875,663.75,6062.42578125,4815.40234375,19710.4765625,13549.78125
1603.4375,6243.01171875,371.97265625,5046.91796875,656.73828125,6062.42578125,4816.7109375,19710.4765625,13616.03515625
1603.4375,6243.01171875,372.0078125,5047.04296875,648.23046875,6062.42578125,4849.09375,19710.4765625,13632.9453125
1603.4375,6243.01171875,372.01953125,5089.9609375,642.21875,6062.42578125,4850.8828125,19710.4765625,13630.2421875
1603.4375,6243.01171875,372.02734375,5047.05859375,635.70703125,6062.42578125,4892.984375,19710.4765625,13626.75390625
1603.4375,6243.01171875,372.03125,5047.05859375,626.69140625,6062.42578125,4895.55859375,19710.4765625,13604.98828125
1603.46875,6243.01171875,372.0390625,5047.05859375,617.171875,6062.42578125,4933.58984375,19710.4765625,13578.1328125
1603.46875,6243.01171875,372.03515625,5047.05859375,603.14453125,6062.42578125,4935.1328125,19710.4765625,13575.25390625
1603.46875,6243.01171875,372.02734375,5047.05859375,603.5234375,6062.42578125,4977.75,19710.4765625,13546.3125
1603.46875,6243.01171875,372.03515625,5047.05859375,597.0390625,6062.42578125,4979.2578125,19710.4765625,13547.1796875
1603.46875,6243.01171875,372.046875,5047.05859375,587.71484375,6062.42578125,5026.21875,19710.4765625,13540.78515625
1603.46875,6243.01171875,372.0703125,5047.05859375,575.69140625,6062.42578125,5034.91796875,19710.4765625,13524.0078125
1603.46875,6243.01171875,372.08984375,5047.05859375,567.17578125,6062.42578125,5064.45703125,19710.4765625,13497.80859375
1603.46875,6243.01171875,372.109375,5047.08984375,560.16015625,6062.42578125,5064.45703125,19710.4765625,13491.95703125
1603.46875,6243.01171875,372.11328125,5047.08984375,552.14453125,6062.42578125,5107.7890625,19710.4765625,13455.765625
1603.46875,6243.01171875,372.16796875,5047.13671875,546.1328125,6062.42578125,5104.05859375,19710.4765625,13454.0078125
1603.46875,6243.01171875,372.16015625,5047.13671875,554.62890625,6062.42578125,5101.6015625,19710.4765625,13423.125
1603.5078125,6243.01171875,372.16015625,5047.13671875,602.93359375,6062.42578125,5074.83203125,19710.4765625,13420.453125
1603.5078125,6243.01171875,372.1640625,5047.13671875,606.0546875,6062.42578125,5084.05859375,19710.4765625,13404.7421875
1603.5078125,6243.01171875,372.1640625,5047.13671875,603.48828125,6062.42578125,5058.29296875,19710.4765625,13391.69921875
1603.5703125,6243.23046875,372.1953125,5047.16796875,602.7734375,6062.42578125,5059.5859375,19710.4765625,13450.47265625
1603.5703125,6243.23046875,372.20703125,5047.16796875,593.3046875,6062.42578125,5035.87890625,19710.4765625,13465.3671875
1604.078125,6243.23046875,372.20703125,5047.16796875,581.78125,6062.42578125,5036.64453125,19710.4765625,13507.39453125
1604.11328125,6243.23046875,372.19921875,5047.16796875,568.7578125,6062.42578125,5010.43359375,19710.4765625,13504.64453125
1604.1796875,6243.23046875,372.19921875,5090.0859375,555.98828125,6062.42578125,5013.2421875,19710.4765625,13533.4296875
1604.1796875,6243.23046875,372.203125,5047.16796875,544.96875,6062.42578125,4988.97265625,19710.4765625,13563.48046875
1604.1796875,6243.23046875,372.1953125,5047.16796875,561.84375,6062.42578125,4998.78515625,19710.4765625,13558.54296875
1604.1796875,6243.23046875,372.203125,5047.16796875,609.33203125,6062.42578125,4968.3203125,19710.4765625,13583.1640625
1604.1796875,6243.23046875,372.19140625,5047.16796875,635.65234375,6062.42578125,4955.5625,19710.4765625,13578.453125
1604.18359375,6243.23046875,372.1953125,5047.16796875,631.90234375,6062.42578125,4944.75390625,19710.4765625,13614.05859375
1604.18359375,6243.23046875,372.19140625,5047.16796875,623.38671875,6062.42578125,4935.04296875,19710.4765625,13606.90625
1604.18359375,6243.23046875,372.1953125,5047.16796875,616.37109375,6062.42578125,4927.0390625,19710.4765625,13637.95703125
1604.18359375,6243.23046875,372.19921875,5047.16796875,606.85546875,6062.42578125,4913.53515625,19710.4765625,13627.49609375
1604.18359375,6243.23046875,372.20703125,5047.16796875,597.8359375,6062.42578125,4909.09765625,19710.4765625,13668.48046875
1604.18359375,6243.23046875,372.19921875,5047.16796875,586.3125,6062.42578125,4897.125,19710.4765625,13663.6015625
1604.18359375,6243.23046875,372.19921875,5090.0859375,579.80078125,6062.42578125,4885.453125,19710.4765625,13699.21484375
1604.18359375,6243.23046875,372.203125,5047.16796875,574.2890625,6062.42578125,4885.453125,19710.4765625,13691.921875
1604.18359375,6243.23046875,372.20703125,5047.16796875,566.921875,6062.42578125,4870.1171875,19710.4765625,13720.36328125
1604.18359375,6243.23046875,372.21875,5047.16796875,555.3984375,6062.42578125,4872.68359375,19710.4765625,13711.88671875
1604.18359375,6243.23046875,372.21875,5047.16796875,575.10546875,6062.42578125,4858.5546875,19710.4765625,13749.32421875
1604.1875,6243.23046875,372.2109375,5047.16796875,617.8828125,6062.42578125,4844.62890625,19710.4765625,13737.8671875
1604.1875,6244.25,372.2109375,5047.16796875,648.43359375,6062.42578125,4842.625,19710.4765625,13730.828125
1604.1875,6244.25,372.203125,5090.0859375,646.94140625,6062.42578125,4827.36328125,19710.4765625,13756.78125
1604.1875,6244.25,372.20703125,5047.16796875,638.421875,6062.42578125,4812.93359375,19710.4765625,13764.75390625
1604.1875,6244.25,372.203125,5047.16796875,633.4140625,6062.42578125,4812.12109375,19710.4765625,13776.5078125
1604.1875,6244.25,372.19140625,5047.16796875,628.40234375,6062.42578125,4797.5078125,19710.4765625,13744.6640625
1604.1875,6244.25,372.19140625,5047.16796875,623.39453125,6062.42578125,4804.11328125,19710.4765625,13750.65234375
1604.19140625,6244.25,372.19921875,5047.16796875,613.375,6062.42578125,4786.90625,19710.4765625,13717.2578125
1604.19140625,6244.25,372.2109375,5047.16796875,607.62109375,6062.42578125,4781.15234375,19710.4765625,13708.875
1604.19140625,6244.25,372.21484375,5133.00390625,598.1015625,6062.42578125,4767.92578125,19710.4765625,13668.8515625
1604.19140625,6244.25,372.21875,5047.19921875,578.03125,6062.42578125,4761.69140625,19710.4765625,13661.59375
1604.1953125,6244.25,372.2109375,5047.19921875,564.76171875,6062.42578125,4763.1953125,19710.4765625,13624.1953125
1604.1953125,6244.25,372.203125,5047.19921875,557.57421875,6062.42578125,4780.23046875,19710.4765625,13624.33203125
1604.19921875,6244.25,372.20703125,5047.19921875,620.99609375,6062.42578125,4811.28515625,19710.4765625,13648.99609375
1604.19921875,6244.25,372.203125,5047.19921875,649.171875,6062.42578125,4840.08203125,19710.4765625,13691.58984375
1604.203125,6244.25,372.22265625,5090.1171875,644.9453125,6062.42578125,4840.77734375,19710.4765625,13679.06640625
1604.20703125,6244.25,372.2109375,5047.19921875,634.42578125,6062.42578125,4876.60546875,19710.4765625,13661.6796875
1604.20703125,6244.25,372.21484375,5047.19921875,629.4140625,6062.42578125,4878.91796875,19710.4765625,13641.6171875
1604.20703125,6244.25,372.26953125,5047.24609375,619.39453125,6062.42578125,4911.2578125,19710.4765625,13626.3515625
1604.20703125,6244.25,372.27734375,5047.24609375,608.875,6062.42578125,4949.79296875,19710.4765625,13608.61328125
1604.2109375,6244.25,372.2734375,5047.24609375,596.8515625,6062.42578125,4952.42578125,19710.4765625,13575.5703125
1604.2109375,6244.25,372.2734375,5047.24609375,584.828125,6062.42578125,4985.41015625,19710.4765625,13569.4375
1604.3046875,6244.484375,372.2890625,5090.1640625,571.046875,6062.42578125,4987.12109375,19710.4765625,13554.0703125
1605.21875,6245.80078125,372.2890625,5047.24609375,567.38671875,6062.42578125,5026.17578125,19710.4765625,13546.67578125
1608.796875,6248.9296875,372.28515625,5047.24609375,619.97265625,6062.42578125,5063.61328125,19710.4765625,13524.9765625
1609.15234375,6248.9296875,372.27734375,5047.24609375,619.17578125,6062.42578125,5064.390625,19710.4765625,13526.5546875
1609.41796875,6248.9765625,372.28125,5047.24609375,617.5703125,6062.42578125,5101.890625,19710.4765625,13506.3515625
1609.74609375,6249.0234375,372.55859375,5050.3203125,620.77734375,6062.42578125,5104.2421875,19710.4765625,13531.578125
1609.74609375,6249.0234375,372.5625,5050.3203125,614.7734375,6062.42578125,5149.328125,19710.4765625,13578.92578125
1609.7890625,6249.0234375,372.55859375,5050.3203125,602.7890625,6062.42578125,5149.21875,19710.4765625,13564.02734375
1609.7890625,6249.0234375,372.5625,5093.23828125,590.765625,6062.42578125,5193.62109375,19710.4765625,13556.4453125
1609.7890625,6249.0234375,372.5625,5050.3203125,580.74609375,6062.42578125,5194.140625,19710.4765625,13537.90234375
1609.79296875,6249.0234375,372.55859375,5050.3203125,566.21484375,6062.42578125,5231.41796875,19710.4765625,13532.13671875
1609.796875,6249.0234375,372.55859375,5050.3203125,555.1953125,6062.42578125,5227.99609375,19710.4765625,13517.2578125
1609.80078125,6249.0234375,372.58984375,5050.3515625,553.34765625,6062.42578125,5236.1015625,19710.4765625,13503.96875
1609.8046875,6249.0234375,372.58984375,5050.3515625,602.58984375,6062.42578125,5210.8125,19710.4765625,13489.8359375
1609.83203125,6249.0234375,372.578125,5050.3515625,634.9140625,6062.42578125,5220.2734375,19710.4765625,13477.90625
1609.8515625,6249.0234375,372.6171875,5050.3828125,626.3515625,6062.42578125,5193.76953125,19710.4765625,13452.15625
1609.859375,6249.0234375,372.609375,5050.3828125,616.33203125,6062.42578125,5195.578125,19710.4765625,13430.9765625
1609.86328125,6249.0234375,372.6171875,5050.3828125,609.8203125,6062.42578125,5169.2734375,19710.4765625,13417.46484375
1609.86328125,6249.0234375,372.625,5050.3828125,600.8046875,6062.42578125,5176.79296875,19710.4765625,13424.15625
1609.9140625,6249.0546875,372.6328125,5050.3828125,590.28125,6062.42578125,5155.48046875,19710.4765625,13514.1015625
1609.9140625,6249.0546875,372.62890625,5050.3828125,583.26953125,6062.42578125,5153.4765625,19710.4765625,13551.61328125
1609.91796875,6249.0546875,372.6328125,5050.3828125,571.24609375,6062.42578125,5129.94140625,19710.4765625,13577.27734375
1609.91796875,6249.0546875,372.62890625,5050.3828125,560.23046875,6062.42578125,5131.2265625,19710.4765625,13604.45703125
1609.91796875,6249.0546875,372.6171875,5050.3828125,590.01171875,6062.42578125,5110.13671875,19710.4765625,13600.92578125
1609.92578125,6249.0546875,372.6171875,5050.3828125,620.83203125,6062.42578125,5126.7109375,19710.4765625,13623.87109375
1609.92578125,6249.0546875,372.62109375,5050.3828125,642.12109375,6062.42578125,5112.59375,19710.4765625,13613.5546875
1609.92578125,6249.0546875,372.6171875,5093.30078125,636.90234375,6062.42578125,5100.578125,19710.4765625,13642.16015625
1609.9609375,6249.0546875,372.6171875,5050.3828125,631.390625,6062.42578125,5090.56640625,19710.4765625,13635.734375
1609.9609375,6249.0546875,372.625,5050.3828125,623.375,6062.42578125,5080.8203125,19710.4765625,13657.671875
